x,y,layer1,layer2,voltage1,voltage2,current
466.774,232.045,L3_-_GND,L4_-_SECONDARY,0.00184937,0.00184947,-0.000372568
476.616,2712.36,L1_-_PRIMARY,L2_-_GND,0.00112231,0.00114813,-0.0956672
476.616,2712.36,L2_-_GND,L3_-_GND,0.00114813,0.00124347,-0.0622312
476.616,2712.36,L3_-_GND,L4_-_SECONDARY,0.00124347,0.00124672,-0.0120563
476.616,2830.47,L1_-_PRIMARY,L2_-_GND,0.00105312,0.00107158,-0.0683696
476.616,2830.47,L2_-_GND,L3_-_GND,0.00107158,0.0011726,-0.0659471
476.616,2830.47,L3_-_GND,L4_-_SECONDARY,0.0011726,0.00117859,-0.0221974
476.616,2948.58,L1_-_PRIMARY,L2_-_GND,0.000966461,0.000988643,-0.082173
476.616,2948.58,L2_-_GND,L3_-_GND,0.000988643,0.00112197,-0.0870347
476.616,2948.58,L3_-_GND,L4_-_SECONDARY,0.00112197,0.00113984,-0.0661907
476.617,4267.48,L1_-_PRIMARY,L2_-_GND,0.00159709,0.00159709,-2.4099e-15
476.617,4267.48,L2_-_GND,L3_-_GND,0.00159709,0.00165356,-0.0368678
476.617,4267.48,L3_-_GND,L4_-_SECONDARY,0.00165356,0.00166369,-0.0375051
525.829,113.934,L1_-_PRIMARY,L2_-_GND,0.00185093,0.00185093,-3.2132e-15
525.829,113.934,L2_-_GND,L3_-_GND,0.00185093,0.00185146,-0.000345726
525.829,113.934,L3_-_GND,L4_-_SECONDARY,0.00185146,0.00185135,0.000412277
525.829,172.99,L1_-_PRIMARY,L2_-_GND,0.00185035,0.00185035,-3.2132e-15
525.829,172.99,L2_-_GND,L3_-_GND,0.00185035,0.00185115,-0.000516334
525.829,172.99,L3_-_GND,L4_-_SECONDARY,0.00185115,0.00185115,-2.10379e-06
525.829,232.045,L1_-_PRIMARY,L2_-_GND,0.00184859,0.00184859,-3.2132e-15
525.829,232.045,L2_-_GND,L3_-_GND,0.00184859,0.00185058,-0.00129596
525.829,232.045,L3_-_GND,L4_-_SECONDARY,0.00185058,0.00185053,0.000189202
535.671,2653.3,L1_-_PRIMARY,L2_-_GND,0.00115702,0.00120326,-0.171286
535.671,2653.3,L2_-_GND,L3_-_GND,0.00120326,0.001315,-0.0729402
535.671,2653.3,L3_-_GND,L4_-_SECONDARY,0.001315,0.00132912,-0.0523189
535.671,2771.41,L1_-_PRIMARY,L2_-_GND,0.00109563,0.00112031,-0.0914287
535.671,2771.41,L2_-_GND,L3_-_GND,0.00112031,0.00123241,-0.0731766
535.671,2771.41,L3_-_GND,L4_-_SECONDARY,0.00123241,0.00125109,-0.0692025
535.671,2889.52,L1_-_PRIMARY,L2_-_GND,0.00101695,0.0010408,-0.0883655
535.671,2889.52,L2_-_GND,L3_-_GND,0.0010408,0.00117018,-0.0844529
535.671,2889.52,L3_-_GND,L4_-_SECONDARY,0.00117018,0.00118857,-0.0681312
535.671,3007.63,L1_-_PRIMARY,L2_-_GND,0.000925902,0.000958389,-0.12035
535.671,3007.63,L2_-_GND,L3_-_GND,0.000958389,0.0011267,-0.10987
535.671,3007.63,L3_-_GND,L4_-_SECONDARY,0.0011267,0.00114889,-0.0822225
535.671,3125.74,L1_-_PRIMARY,L2_-_GND,0.000844521,0.000889262,-0.165744
535.671,3125.74,L2_-_GND,L3_-_GND,0.000889262,0.00110217,-0.138981
535.671,3125.74,L3_-_GND,L4_-_SECONDARY,0.00110217,0.00112986,-0.10259
535.671,3243.85,L1_-_PRIMARY,L2_-_GND,0.000808277,0.000870103,-0.22904
535.671,3243.85,L2_-_GND,L3_-_GND,0.000870103,0.00112169,-0.16423
535.671,3243.85,L3_-_GND,L4_-_SECONDARY,0.00112169,0.00115468,-0.122225
535.671,3361.96,L1_-_PRIMARY,L2_-_GND,0.00084113,0.000926571,-0.316521
535.671,3361.96,L2_-_GND,L3_-_GND,0.000926571,0.00119758,-0.176911
535.671,3361.96,L3_-_GND,L4_-_SECONDARY,0.00119758,0.00123635,-0.143609
584.885,113.934,L1_-_PRIMARY,L2_-_GND,0.0018534,0.0018534,-3.2132e-15
584.885,113.934,L2_-_GND,L3_-_GND,0.0018534,0.00185355,-9.49143e-05
584.885,113.934,L3_-_GND,L4_-_SECONDARY,0.00185355,0.0018522,0.0050001
584.885,172.99,L1_-_PRIMARY,L2_-_GND,0.00185285,0.00185285,-3.2132e-15
584.885,172.99,L2_-_GND,L3_-_GND,0.00185285,0.00185327,-0.000276751
584.885,172.99,L3_-_GND,L4_-_SECONDARY,0.00185327,0.00185197,0.00482114
594.726,2712.36,L1_-_PRIMARY,L2_-_GND,0.00117293,0.00122394,-0.18896
594.726,2712.36,L2_-_GND,L3_-_GND,0.00122394,0.00134111,-0.0764838
594.726,2712.36,L3_-_GND,L4_-_SECONDARY,0.00134111,0.00134815,-0.0261075
594.726,2830.47,L1_-_PRIMARY,L2_-_GND,0.00110286,0.00114053,-0.139567
594.726,2830.47,L2_-_GND,L3_-_GND,0.00114053,0.00126775,-0.0830433
594.726,2830.47,L3_-_GND,L4_-_SECONDARY,0.00126775,0.00127852,-0.039927
594.726,2948.58,L1_-_PRIMARY,L2_-_GND,0.00102285,0.00106185,-0.144495
594.726,2948.58,L2_-_GND,L3_-_GND,0.00106185,0.00121969,-0.103031
594.726,2948.58,L3_-_GND,L4_-_SECONDARY,0.00121969,0.00124261,-0.084938
594.726,3066.69,L1_-_PRIMARY,L2_-_GND,0.000946093,0.000996046,-0.185052
594.726,3066.69,L2_-_GND,L3_-_GND,0.000996046,0.00119173,-0.127741
594.726,3066.69,L3_-_GND,L4_-_SECONDARY,0.00119173,0.0012195,-0.102859
594.726,3184.8,L1_-_PRIMARY,L2_-_GND,0.000892286,0.000954294,-0.229711
594.726,3184.8,L2_-_GND,L3_-_GND,0.000954294,0.00118756,-0.15227
594.726,3184.8,L3_-_GND,L4_-_SECONDARY,0.00118756,0.0012202,-0.120931
594.726,3302.91,L1_-_PRIMARY,L2_-_GND,0.000886089,0.000968756,-0.306247
594.726,3302.91,L2_-_GND,L3_-_GND,0.000968756,0.00123395,-0.173114
594.726,3302.91,L3_-_GND,L4_-_SECONDARY,0.00123395,0.00127264,-0.143354
594.728,4267.48,L1_-_PRIMARY,L2_-_GND,0.00164893,0.00164893,-2.4099e-15
594.728,4267.48,L2_-_GND,L3_-_GND,0.00164893,0.001702,-0.0346477
594.728,4267.48,L3_-_GND,L4_-_SECONDARY,0.001702,0.00171157,-0.0354558
653.782,2554.88,L1_-_PRIMARY,L2_-_GND,0.00142241,0.00142241,-2.4099e-15
653.782,2554.88,L2_-_GND,L3_-_GND,0.00142241,0.00146961,-0.0308107
653.782,2554.88,L3_-_GND,L4_-_SECONDARY,0.00146961,0.00146318,0.0238419
712.84,4267.48,L1_-_PRIMARY,L2_-_GND,0.00172532,0.00172532,-1.6066e-15
712.84,4267.48,L2_-_GND,L3_-_GND,0.00172532,0.00177411,-0.0318463
712.84,4267.48,L3_-_GND,L4_-_SECONDARY,0.00177411,0.00178278,-0.0321324
771.892,2554.88,L1_-_PRIMARY,L2_-_GND,0.00152758,0.00152758,-2.4099e-15
771.892,2554.88,L2_-_GND,L3_-_GND,0.00152758,0.00157607,-0.0316534
771.892,2554.88,L3_-_GND,L4_-_SECONDARY,0.00157607,0.00157497,0.00407861
830.952,4267.49,L1_-_PRIMARY,L2_-_GND,0.00183367,0.00183367,-3.2132e-15
830.952,4267.49,L2_-_GND,L3_-_GND,0.00183367,0.00187871,-0.0294003
830.952,4267.49,L3_-_GND,L4_-_SECONDARY,0.00187871,0.00188623,-0.0278784
920.428,2832.33,L1_-_PRIMARY,L2_-_GND,36.7675,36.7675,-2.89675e-09
920.428,2832.33,L2_-_GND,L3_-_GND,36.7675,36.7675,-2.87123e-09
920.428,2832.33,L3_-_GND,L4_-_SECONDARY,36.7675,36.7675,-2.89675e-09
920.428,3160.28,L1_-_PRIMARY,L2_-_GND,36.7677,36.7677,-2.53465e-09
920.428,3160.28,L2_-_GND,L3_-_GND,36.7677,36.7677,-2.36079e-09
920.428,3160.28,L3_-_GND,L4_-_SECONDARY,36.7677,36.7677,-2.53465e-09
920.428,3660.28,L1_-_PRIMARY,L2_-_GND,36.774,36.774,-3.25884e-09
920.428,3660.28,L2_-_GND,L3_-_GND,36.774,36.774,-3.19025e-09
920.428,3660.28,L3_-_GND,L4_-_SECONDARY,36.774,36.774,-3.25884e-09
920.428,3988.23,L1_-_PRIMARY,L2_-_GND,36.7738,36.7738,-2.17256e-09
920.428,3988.23,L2_-_GND,L3_-_GND,36.7738,36.7738,-2.10557e-09
920.428,3988.23,L3_-_GND,L4_-_SECONDARY,36.7738,36.7738,-2.17256e-09
890.003,2554.88,L1_-_PRIMARY,L2_-_GND,0.00167551,0.00165557,0.073872
890.003,2554.88,L2_-_GND,L3_-_GND,0.00165557,0.00170568,-0.0327119
890.003,2554.88,L3_-_GND,L4_-_SECONDARY,0.00170568,0.00171569,-0.0370949
949.063,4267.49,L1_-_PRIMARY,L2_-_GND,0.00194898,0.00194898,-3.2132e-15
949.063,4267.49,L2_-_GND,L3_-_GND,0.00194898,0.00199693,-0.0313032
949.063,4267.49,L3_-_GND,L4_-_SECONDARY,0.00199693,0.00200568,-0.0324187
1008.11,2554.88,L1_-_PRIMARY,L2_-_GND,0.00171353,0.00173347,-0.073872
1008.11,2554.88,L2_-_GND,L3_-_GND,0.00173347,0.00183324,-0.0651253
1008.11,2554.88,L3_-_GND,L4_-_SECONDARY,0.00183324,0.0018594,-0.0969191
