x,y,layer1,layer2,voltage1,voltage2,current
1372.38,421.787,L3_-_GND,L4_-_SECONDARY,0.00857314,0.00857314,-6.4264e-15
1372.38,474.543,L1_-_PRIMARY,L2_-_GND,0.00859033,0.00859392,-0.013265
1372.38,474.543,L2_-_GND,L3_-_GND,0.00859392,0.00858667,0.00473367
1372.38,474.543,L3_-_GND,L4_-_SECONDARY,0.00858667,0.00858667,-6.4264e-15
1372.38,527.299,L1_-_PRIMARY,L2_-_GND,0.00859349,0.00860001,-0.0241603
1372.38,527.299,L2_-_GND,L3_-_GND,0.00860001,0.00859436,0.00368596
1372.38,527.299,L3_-_GND,L4_-_SECONDARY,0.00859436,0.00859436,-6.4264e-15
1372.38,580.055,L1_-_PRIMARY,L2_-_GND,0.00859548,0.00860818,-0.0470204
1372.38,580.055,L2_-_GND,L3_-_GND,0.00860818,0.00860148,0.00437463
1372.38,580.055,L3_-_GND,L4_-_SECONDARY,0.00860148,0.00860148,-6.4264e-15
1411.66,1795.04,L1_-_PRIMARY,L2_-_GND,0.0116928,0.011546,0.543909
1411.66,1795.04,L2_-_GND,L3_-_GND,0.011546,0.0110402,0.330206
1411.66,1795.04,L3_-_GND,L4_-_SECONDARY,0.0110402,0.0110402,-6.4264e-15
1411.66,1901.34,L1_-_PRIMARY,L2_-_GND,0.0115087,0.0113457,0.604121
1411.66,1901.34,L2_-_GND,L3_-_GND,0.0113457,0.0108576,0.318634
1411.66,1901.34,L3_-_GND,L4_-_SECONDARY,0.0108576,0.0108576,-6.4264e-15
