x,y,layer1,layer2,voltage1,voltage2,current
1941.18,1578.5,L3_-_GND,L4_-_SECONDARY,35.8636,35.8634,0.504971
1941.18,1814.72,L1_-_PRIMARY,L2_-_GND,35.8619,35.8619,0.0469194
1941.18,1814.72,L2_-_GND,L3_-_GND,35.8619,35.8619,0.0469194
1941.18,1814.72,L3_-_GND,L4_-_SECONDARY,35.8619,35.8618,0.0469194
1941.18,1861.97,L1_-_PRIMARY,L2_-_GND,35.8616,35.8616,0.000717002
1941.18,1861.97,L2_-_GND,L3_-_GND,35.8616,35.8616,0.000717002
1941.18,1861.97,L3_-_GND,L4_-_SECONDARY,35.8616,35.8616,0.000717002
1952.99,468.265,L1_-_PRIMARY,L2_-_GND,0.0103593,0.0103126,0.172725
1952.99,468.265,L2_-_GND,L3_-_GND,0.0103126,0.0102545,0.037965
1952.99,468.265,L3_-_GND,L4_-_SECONDARY,0.0102545,0.0102545,-6.4264e-15
1952.99,547.005,L1_-_PRIMARY,L2_-_GND,0.0103558,0.0103301,0.0950055
1952.99,547.005,L2_-_GND,L3_-_GND,0.0103301,0.0102851,0.0293548
1952.99,547.005,L3_-_GND,L4_-_SECONDARY,0.0102851,0.0102851,-6.4264e-15
2012.05,1578.5,L1_-_PRIMARY,L2_-_GND,35.8637,35.8637,0.222852
2012.05,1578.5,L2_-_GND,L3_-_GND,35.8637,35.8633,0.222852
2012.05,1578.5,L3_-_GND,L4_-_SECONDARY,35.8633,35.8633,0.222852
2012.05,1625.75,L1_-_PRIMARY,L2_-_GND,35.8635,35.8634,0.184543
2012.05,1625.75,L2_-_GND,L3_-_GND,35.8634,35.8631,0.184543
2012.05,1625.75,L3_-_GND,L4_-_SECONDARY,35.8631,35.8631,0.184543
2012.05,1672.99,L1_-_PRIMARY,L2_-_GND,35.8631,35.8631,0.152922
2012.05,1672.99,L2_-_GND,L3_-_GND,35.8631,35.8629,0.152922
2012.05,1672.99,L3_-_GND,L4_-_SECONDARY,35.8629,35.8628,0.152922
2012.05,1720.23,L1_-_PRIMARY,L2_-_GND,35.8625,35.8625,-0.016169
2012.05,1720.23,L2_-_GND,L3_-_GND,35.8625,35.8626,-0.016169
2012.05,1720.23,L3_-_GND,L4_-_SECONDARY,35.8626,35.8626,-0.016169
2012.05,1767.48,L1_-_PRIMARY,L2_-_GND,35.8622,35.8622,0.0588539
2012.05,1767.48,L2_-_GND,L3_-_GND,35.8622,35.8621,0.0588539
2012.05,1767.48,L3_-_GND,L4_-_SECONDARY,35.8621,35.8621,0.0588539
2012.05,1814.72,L1_-_PRIMARY,L2_-_GND,35.8619,35.8619,0.0245851
2012.05,1814.72,L2_-_GND,L3_-_GND,35.8619,35.8619,0.0245851
2012.05,1814.72,L3_-_GND,L4_-_SECONDARY,35.8619,35.8619,0.0245851
2012.05,1861.97,L1_-_PRIMARY,L2_-_GND,35.8616,35.8616,-0.00759203
2012.05,1861.97,L2_-_GND,L3_-_GND,35.8616,35.8616,-0.00759203
2012.05,1861.97,L3_-_GND,L4_-_SECONDARY,35.8616,35.8616,-0.00759203
2035.67,823.58,L1_-_PRIMARY,L2_-_GND,0.0105749,0.0105749,2.57056e-14
2035.67,823.58,L2_-_GND,L3_-_GND,0.0105749,0.0105588,0.0104989
2035.67,823.58,L3_-_GND,L4_-_SECONDARY,0.0105588,0.0105588,-6.4264e-15
2063.72,796.021,L1_-_PRIMARY,L2_-_GND,0.0105974,0.0105974,6.4264e-15
2063.72,796.021,L2_-_GND,L3_-_GND,0.0105974,0.0105753,0.0144267
2063.72,796.021,L3_-_GND,L4_-_SECONDARY,0.0105753,0.0105753,-0
2071.6,858.521,L1_-_PRIMARY,L2_-_GND,0.0106465,0.0106465,6.4264e-15
2071.6,858.521,L2_-_GND,L3_-_GND,0.0106465,0.0106179,0.0186259
2071.6,858.521,L3_-_GND,L4_-_SECONDARY,0.0106179,0.0106179,-6.4264e-15
2073.07,1578.5,L1_-_PRIMARY,L2_-_GND,35.8633,35.8632,0.0227724
2073.07,1578.5,L2_-_GND,L3_-_GND,35.8632,35.8632,0.0227724
2073.07,1578.5,L3_-_GND,L4_-_SECONDARY,35.8632,35.8632,0.0227724
2073.07,1625.75,L1_-_PRIMARY,L2_-_GND,35.8631,35.8631,0.0442183
2073.07,1625.75,L2_-_GND,L3_-_GND,35.8631,35.863,0.0442183
2073.07,1625.75,L3_-_GND,L4_-_SECONDARY,35.863,35.863,0.0442183
2073.07,1672.99,L1_-_PRIMARY,L2_-_GND,35.8629,35.8629,0.0548815
2073.07,1672.99,L2_-_GND,L3_-_GND,35.8629,35.8628,0.0548815
2073.07,1672.99,L3_-_GND,L4_-_SECONDARY,35.8628,35.8628,0.0548815
2073.07,1720.23,L1_-_PRIMARY,L2_-_GND,35.8624,35.8625,-0.0568271
2073.07,1720.23,L2_-_GND,L3_-_GND,35.8625,35.8625,-0.0568271
2073.07,1720.23,L3_-_GND,L4_-_SECONDARY,35.8625,35.8626,-0.0568271
2073.07,1767.48,L1_-_PRIMARY,L2_-_GND,35.8622,35.8621,0.030393
2073.07,1767.48,L2_-_GND,L3_-_GND,35.8621,35.8621,0.030393
2073.07,1767.48,L3_-_GND,L4_-_SECONDARY,35.8621,35.8621,0.030393
2073.07,1814.72,L1_-_PRIMARY,L2_-_GND,35.8619,35.8619,0.00898693
2073.07,1814.72,L2_-_GND,L3_-_GND,35.8619,35.8619,0.00898693
2073.07,1814.72,L3_-_GND,L4_-_SECONDARY,35.8619,35.8619,0.00898693
2073.07,1861.97,L1_-_PRIMARY,L2_-_GND,35.8616,35.8616,-0.013412
2073.07,1861.97,L2_-_GND,L3_-_GND,35.8616,35.8616,-0.013412
2073.07,1861.97,L3_-_GND,L4_-_SECONDARY,35.8616,35.8616,-0.013412
2134.1,1578.5,L1_-_PRIMARY,L2_-_GND,35.8631,35.8631,-0.00208659
2134.1,1578.5,L2_-_GND,L3_-_GND,35.8631,35.8631,-0.00208659
2134.1,1578.5,L3_-_GND,L4_-_SECONDARY,35.8631,35.8631,-0.00208659
2134.1,1625.75,L1_-_PRIMARY,L2_-_GND,35.863,35.863,0.0241088
2134.1,1625.75,L2_-_GND,L3_-_GND,35.863,35.863,0.0241088
2134.1,1625.75,L3_-_GND,L4_-_SECONDARY,35.863,35.863,0.0241088
2134.1,1672.99,L1_-_PRIMARY,L2_-_GND,35.8629,35.8628,0.0389175
2134.1,1672.99,L2_-_GND,L3_-_GND,35.8628,35.8628,0.0389175
2134.1,1672.99,L3_-_GND,L4_-_SECONDARY,35.8628,35.8628,0.0389175
2134.1,1720.23,L1_-_PRIMARY,L2_-_GND,35.8624,35.8624,-0.0603803
2134.1,1720.23,L2_-_GND,L3_-_GND,35.8624,35.8625,-0.0603803
2134.1,1720.23,L3_-_GND,L4_-_SECONDARY,35.8625,35.8625,-0.0603803
2134.1,1767.48,L1_-_PRIMARY,L2_-_GND,35.8621,35.8621,0.023375
2134.1,1767.48,L2_-_GND,L3_-_GND,35.8621,35.8621,0.023375
2134.1,1767.48,L3_-_GND,L4_-_SECONDARY,35.8621,35.8621,0.023375
2134.1,1814.72,L1_-_PRIMARY,L2_-_GND,35.8619,35.8619,0.00467382
2134.1,1814.72,L2_-_GND,L3_-_GND,35.8619,35.8619,0.00467382
2134.1,1814.72,L3_-_GND,L4_-_SECONDARY,35.8619,35.8619,0.00467382
2134.1,1861.97,L1_-_PRIMARY,L2_-_GND,35.8616,35.8616,-0.0155339
2134.1,1861.97,L2_-_GND,L3_-_GND,35.8616,35.8616,-0.0155339
2134.1,1861.97,L3_-_GND,L4_-_SECONDARY,35.8616,35.8616,-0.0155339
2149.85,468.265,L1_-_PRIMARY,L2_-_GND,0.0105086,0.010533,-0.090546
2149.85,468.265,L2_-_GND,L3_-_GND,0.010533,0.0105343,-0.000827441
2149.85,468.265,L3_-_GND,L4_-_SECONDARY,0.0105343,0.0105343,-6.4264e-15
2149.85,547.005,L1_-_PRIMARY,L2_-_GND,0.0105081,0.0105559,-0.177185
2149.85,547.005,L2_-_GND,L3_-_GND,0.0105559,0.01057,-0.00919385
2149.85,547.005,L3_-_GND,L4_-_SECONDARY,0.01057,0.01057,-6.4264e-15
2208.9,1688.74,L1_-_PRIMARY,L2_-_GND,0.0138337,0.0136245,0.775038
2208.9,1688.74,L2_-_GND,L3_-_GND,0.0136245,0.013088,0.350216
2208.9,1688.74,L3_-_GND,L4_-_SECONDARY,0.013088,0.013088,-1.28528e-14
2208.9,1741.89,L1_-_PRIMARY,L2_-_GND,0.0138292,0.0136869,0.527155
2208.9,1741.89,L2_-_GND,L3_-_GND,0.0136869,0.0131874,0.326106
2208.9,1741.89,L3_-_GND,L4_-_SECONDARY,0.0131874,0.0131874,-1.28528e-14
2208.9,1848.19,L1_-_PRIMARY,L2_-_GND,0.0137043,0.0135639,0.520143
2208.9,1848.19,L2_-_GND,L3_-_GND,0.0135639,0.0130993,0.303309
2208.9,1848.19,L3_-_GND,L4_-_SECONDARY,0.0130993,0.0130993,-1.28528e-14
2208.9,1954.49,L1_-_PRIMARY,L2_-_GND,0.0135664,0.0133122,0.941748
2208.9,1954.49,L2_-_GND,L3_-_GND,0.0133122,0.0128018,0.333145
2208.9,1954.49,L3_-_GND,L4_-_SECONDARY,0.0128018,0.0128018,-1.28528e-14
2258.11,1795.04,L1_-_PRIMARY,L2_-_GND,0.013911,0.013776,0.500349
2258.11,1795.04,L2_-_GND,L3_-_GND,0.013776,0.0132712,0.329525
2258.11,1795.04,L3_-_GND,L4_-_SECONDARY,0.0132712,0.0132712,-1.28528e-14
2258.11,1901.34,L1_-_PRIMARY,L2_-_GND,0.0137127,0.0135779,0.499232
2258.11,1901.34,L2_-_GND,L3_-_GND,0.0135779,0.0131051,0.308638
2258.11,1901.34,L3_-_GND,L4_-_SECONDARY,0.0131051,0.0131051,-1.28528e-14
2307.33,1848.19,L1_-_PRIMARY,L2_-_GND,0.0139186,0.0137997,0.440706
2307.33,1848.19,L2_-_GND,L3_-_GND,0.0137997,0.013301,0.32553
2307.33,1848.19,L3_-_GND,L4_-_SECONDARY,0.013301,0.013301,-1.28528e-14
2307.33,1954.49,L1_-_PRIMARY,L2_-_GND,0.0137747,0.0135865,0.697392
2307.33,1954.49,L2_-_GND,L3_-_GND,0.0135865,0.0130702,0.336986
2307.33,1954.49,L3_-_GND,L4_-_SECONDARY,0.0130702,0.0130702,-1.28528e-14
2356.54,1795.04,L1_-_PRIMARY,L2_-_GND,0.0142643,0.0140518,0.787319
2356.54,1795.04,L2_-_GND,L3_-_GND,0.0140518,0.0134091,0.419501
2356.54,1795.04,L3_-_GND,L4_-_SECONDARY,0.0134091,0.0134091,-1.28528e-14
2356.54,1901.34,L1_-_PRIMARY,L2_-_GND,0.0139992,0.013836,0.604504
2356.54,1901.34,L2_-_GND,L3_-_GND,0.013836,0.013289,0.357107
2356.54,1901.34,L3_-_GND,L4_-_SECONDARY,0.013289,0.013289,-1.28528e-14
2405.75,1741.89,L1_-_PRIMARY,L2_-_GND,0.0146405,0.0144063,0.867613
2405.75,1741.89,L2_-_GND,L3_-_GND,0.0144063,0.0135336,0.569697
2405.75,1741.89,L3_-_GND,L4_-_SECONDARY,0.0135336,0.0135336,-1.28528e-14
2405.75,1848.19,L1_-_PRIMARY,L2_-_GND,0.0143498,0.014204,0.540289
2405.75,1848.19,L2_-_GND,L3_-_GND,0.014204,0.0135021,0.458207
2405.75,1848.19,L3_-_GND,L4_-_SECONDARY,0.0135021,0.0135021,-1.28528e-14
2405.75,1954.49,L1_-_PRIMARY,L2_-_GND,0.0141257,0.0138989,0.840376
2405.75,1954.49,L2_-_GND,L3_-_GND,0.0138989,0.0132519,0.422311
2405.75,1954.49,L3_-_GND,L4_-_SECONDARY,0.0132519,0.0132519,-1.28528e-14
2431.14,2334.6,L1_-_PRIMARY,L2_-_GND,0.106262,0.106167,2.09931
2431.14,2334.6,L2_-_GND,L3_-_GND,0.106167,0.105628,2.09931
2431.14,2334.6,L3_-_GND,L4_-_SECONDARY,0.105628,0.105533,2.09931
2431.14,2535.39,L1_-_PRIMARY,L2_-_GND,0.106639,0.106537,2.23768
2431.14,2535.39,L2_-_GND,L3_-_GND,0.106537,0.105962,2.23768
2431.14,2535.39,L3_-_GND,L4_-_SECONDARY,0.105962,0.105861,2.23768
2417.56,834.407,L1_-_PRIMARY,L2_-_GND,0.0112181,0.0112181,3.85584e-14
2417.56,834.407,L2_-_GND,L3_-_GND,0.0112181,0.011146,0.0470459
2417.56,834.407,L3_-_GND,L4_-_SECONDARY,0.011146,0.011146,-6.4264e-15
2452.99,1476.14,L1_-_PRIMARY,L2_-_GND,0.0126495,0.0126495,-0
2452.99,1476.14,L2_-_GND,L3_-_GND,0.0126495,0.0124009,0.16226
2452.99,1476.14,L3_-_GND,L4_-_SECONDARY,0.0124009,0.0124009,-1.28528e-14
2454.96,1688.74,L1_-_PRIMARY,L2_-_GND,0.0150945,0.0145767,1.91806
2454.96,1688.74,L2_-_GND,L3_-_GND,0.0145767,0.0134687,0.723271
2454.96,1688.74,L3_-_GND,L4_-_SECONDARY,0.0134687,0.0134687,-1.28528e-14
2454.96,1795.04,L1_-_PRIMARY,L2_-_GND,0.014964,0.0146415,1.19462
2454.96,1795.04,L2_-_GND,L3_-_GND,0.0146415,0.0136244,0.663992
2454.96,1795.04,L3_-_GND,L4_-_SECONDARY,0.0136244,0.0136244,-1.28528e-14
2454.96,1901.34,L1_-_PRIMARY,L2_-_GND,0.014469,0.0142037,0.983077
2454.96,1901.34,L2_-_GND,L3_-_GND,0.0142037,0.0134182,0.512762
2454.96,1901.34,L3_-_GND,L4_-_SECONDARY,0.0134182,0.0134182,-1.28528e-14
2504.18,1741.89,L1_-_PRIMARY,L2_-_GND,0.0164457,0.0151751,4.70732
2504.18,1741.89,L2_-_GND,L3_-_GND,0.0151751,0.0135928,1.03289
2504.18,1741.89,L3_-_GND,L4_-_SECONDARY,0.0135928,0.0135928,-1.28528e-14
2504.18,1848.19,L1_-_PRIMARY,L2_-_GND,0.0153532,0.0146365,2.65506
2504.18,1848.19,L2_-_GND,L3_-_GND,0.0146365,0.013499,0.74253
2504.18,1848.19,L3_-_GND,L4_-_SECONDARY,0.013499,0.013499,-1.28528e-14
2521.89,1334.41,L1_-_PRIMARY,L2_-_GND,0.0121826,0.0121826,1.28528e-14
2521.89,1334.41,L2_-_GND,L3_-_GND,0.0121826,0.0120512,0.0857269
2521.89,1334.41,L3_-_GND,L4_-_SECONDARY,0.0120512,0.0120512,-6.4264e-15
2631.93,2334.6,L1_-_PRIMARY,L2_-_GND,0.105971,0.105881,1.98151
2631.93,2334.6,L2_-_GND,L3_-_GND,0.105881,0.105372,1.98151
2631.93,2334.6,L3_-_GND,L4_-_SECONDARY,0.105372,0.105282,1.98151
2631.93,2535.39,L1_-_PRIMARY,L2_-_GND,0.106426,0.106328,2.16028
2631.93,2535.39,L2_-_GND,L3_-_GND,0.106328,0.105773,2.16028
2631.93,2535.39,L3_-_GND,L4_-_SECONDARY,0.105773,0.105675,2.16028
2645.91,1814.72,L1_-_PRIMARY,L2_-_GND,0.102117,0.102181,-0.236108
2645.91,1814.72,L2_-_GND,L3_-_GND,0.102181,0.102542,-0.236108
2645.91,1814.72,L3_-_GND,L4_-_SECONDARY,0.102542,0.102606,-0.236108
2645.91,1861.97,L1_-_PRIMARY,L2_-_GND,0.102599,0.102625,-0.0984539
2645.91,1861.97,L2_-_GND,L3_-_GND,0.102625,0.102776,-0.0984539
2645.91,1861.97,L3_-_GND,L4_-_SECONDARY,0.102776,0.102803,-0.0984539
2645.91,1484.01,L1_-_PRIMARY,L2_-_GND,0.101201,0.101251,-0.184293
2645.91,1484.01,L2_-_GND,L3_-_GND,0.101251,0.101533,-0.184293
2645.91,1484.01,L3_-_GND,L4_-_SECONDARY,0.101533,0.101583,-0.184293
2645.91,1531.26,L1_-_PRIMARY,L2_-_GND,0.10118,0.101238,-0.212512
2645.91,1531.26,L2_-_GND,L3_-_GND,0.101238,0.101563,-0.212512
2645.91,1531.26,L3_-_GND,L4_-_SECONDARY,0.101563,0.101621,-0.212512
2645.91,1578.5,L1_-_PRIMARY,L2_-_GND,0.101134,0.101213,-0.294104
2645.91,1578.5,L2_-_GND,L3_-_GND,0.101213,0.101664,-0.294104
2645.91,1578.5,L3_-_GND,L4_-_SECONDARY,0.101664,0.101743,-0.294104
2716.77,1436.77,L1_-_PRIMARY,L2_-_GND,0.101177,0.101226,-0.181826
2716.77,1436.77,L2_-_GND,L3_-_GND,0.101226,0.101504,-0.181826
2716.77,1436.77,L3_-_GND,L4_-_SECONDARY,0.101504,0.101553,-0.181826
2716.77,1484.01,L1_-_PRIMARY,L2_-_GND,0.101151,0.101208,-0.213342
2716.77,1484.01,L2_-_GND,L3_-_GND,0.101208,0.101535,-0.213342
2716.77,1484.01,L3_-_GND,L4_-_SECONDARY,0.101535,0.101593,-0.213342
2716.77,1531.26,L1_-_PRIMARY,L2_-_GND,0.101099,0.101168,-0.258105
2716.77,1531.26,L2_-_GND,L3_-_GND,0.101168,0.101564,-0.258105
2716.77,1531.26,L3_-_GND,L4_-_SECONDARY,0.101564,0.101634,-0.258105
2716.77,1578.5,L1_-_PRIMARY,L2_-_GND,0.101009,0.1011,-0.340597
2716.77,1578.5,L2_-_GND,L3_-_GND,0.1011,0.101622,-0.340597
2716.77,1578.5,L3_-_GND,L4_-_SECONDARY,0.101622,0.101714,-0.340597
2716.77,1814.72,L1_-_PRIMARY,L2_-_GND,0.101773,0.101865,-0.342518
2716.77,1814.72,L2_-_GND,L3_-_GND,0.101865,0.10239,-0.342518
2716.77,1814.72,L3_-_GND,L4_-_SECONDARY,0.10239,0.102482,-0.342518
2716.77,1861.97,L1_-_PRIMARY,L2_-_GND,0.102192,0.102253,-0.229069
2716.77,1861.97,L2_-_GND,L3_-_GND,0.102253,0.102604,-0.229069
2716.77,1861.97,L3_-_GND,L4_-_SECONDARY,0.102604,0.102666,-0.229069
2720.71,1385.59,L1_-_PRIMARY,L2_-_GND,0.101205,0.101248,-0.157992
2720.71,1385.59,L2_-_GND,L3_-_GND,0.101248,0.10149,-0.157992
2720.71,1385.59,L3_-_GND,L4_-_SECONDARY,0.10149,0.101533,-0.157992
2787.64,1531.26,L1_-_PRIMARY,L2_-_GND,0.10103,0.101107,-0.28599
2787.64,1531.26,L2_-_GND,L3_-_GND,0.101107,0.101545,-0.28599
2787.64,1531.26,L3_-_GND,L4_-_SECONDARY,0.101545,0.101622,-0.28599
2787.64,1578.5,L1_-_PRIMARY,L2_-_GND,0.100888,0.10099,-0.377949
2787.64,1578.5,L2_-_GND,L3_-_GND,0.10099,0.101569,-0.377949
2787.64,1578.5,L3_-_GND,L4_-_SECONDARY,0.101569,0.101671,-0.377949
2787.64,1814.72,L1_-_PRIMARY,L2_-_GND,0.101438,0.101559,-0.447092
2787.64,1814.72,L2_-_GND,L3_-_GND,0.101559,0.102244,-0.447092
2787.64,1814.72,L3_-_GND,L4_-_SECONDARY,0.102244,0.102364,-0.447092
2787.64,1861.97,L1_-_PRIMARY,L2_-_GND,0.101983,0.102057,-0.274764
2787.64,1861.97,L2_-_GND,L3_-_GND,0.102057,0.102478,-0.274764
2787.64,1861.97,L3_-_GND,L4_-_SECONDARY,0.102478,0.102552,-0.274764
2858.51,1578.5,L1_-_PRIMARY,L2_-_GND,0.101072,0.101148,-0.279282
2858.51,1578.5,L2_-_GND,L3_-_GND,0.101148,0.101575,-0.279282
2858.51,1578.5,L3_-_GND,L4_-_SECONDARY,0.101575,0.101651,-0.279282
2858.51,1625.75,L1_-_PRIMARY,L2_-_GND,0.101007,0.101097,-0.333995
2858.51,1625.75,L2_-_GND,L3_-_GND,0.101097,0.101609,-0.333995
2858.51,1625.75,L3_-_GND,L4_-_SECONDARY,0.101609,0.101699,-0.333995
2858.51,1672.99,L1_-_PRIMARY,L2_-_GND,0.100983,0.101087,-0.3855
2858.51,1672.99,L2_-_GND,L3_-_GND,0.101087,0.101678,-0.3855
2858.51,1672.99,L3_-_GND,L4_-_SECONDARY,0.101678,0.101782,-0.3855
2858.51,1720.23,L1_-_PRIMARY,L2_-_GND,0.101143,0.101254,-0.411521
2858.51,1720.23,L2_-_GND,L3_-_GND,0.101254,0.101885,-0.411521
2858.51,1720.23,L3_-_GND,L4_-_SECONDARY,0.101885,0.101996,-0.411521
2858.51,1767.48,L1_-_PRIMARY,L2_-_GND,0.101404,0.101499,-0.349685
2858.51,1767.48,L2_-_GND,L3_-_GND,0.101499,0.102035,-0.349685
2858.51,1767.48,L3_-_GND,L4_-_SECONDARY,0.102035,0.102129,-0.349685
2858.51,1814.72,L1_-_PRIMARY,L2_-_GND,0.101743,0.101815,-0.265825
2858.51,1814.72,L2_-_GND,L3_-_GND,0.101815,0.102222,-0.265825
2858.51,1814.72,L3_-_GND,L4_-_SECONDARY,0.102222,0.102294,-0.265825
2858.51,1861.97,L1_-_PRIMARY,L2_-_GND,0.102075,0.102129,-0.198738
2858.51,1861.97,L2_-_GND,L3_-_GND,0.102129,0.102433,-0.198738
2858.51,1861.97,L3_-_GND,L4_-_SECONDARY,0.102433,0.102487,-0.198738
2929.37,1578.5,L1_-_PRIMARY,L2_-_GND,0.101284,0.101332,-0.177782
2929.37,1578.5,L2_-_GND,L3_-_GND,0.101332,0.101604,-0.177782
2929.37,1578.5,L3_-_GND,L4_-_SECONDARY,0.101604,0.101652,-0.177782
2929.37,1625.75,L1_-_PRIMARY,L2_-_GND,0.101296,0.101348,-0.191475
2929.37,1625.75,L2_-_GND,L3_-_GND,0.101348,0.101641,-0.191475
2929.37,1625.75,L3_-_GND,L4_-_SECONDARY,0.101641,0.101693,-0.191475
2929.37,1672.99,L1_-_PRIMARY,L2_-_GND,0.10142,0.101466,-0.169009
2929.37,1672.99,L2_-_GND,L3_-_GND,0.101466,0.101725,-0.169009
2929.37,1672.99,L3_-_GND,L4_-_SECONDARY,0.101725,0.10177,-0.169009
2929.37,1720.23,L1_-_PRIMARY,L2_-_GND,0.101568,0.101621,-0.196784
2929.37,1720.23,L2_-_GND,L3_-_GND,0.101621,0.101922,-0.196784
2929.37,1720.23,L3_-_GND,L4_-_SECONDARY,0.101922,0.101976,-0.196784
2929.37,1767.48,L1_-_PRIMARY,L2_-_GND,0.101755,0.101801,-0.171045
2929.37,1767.48,L2_-_GND,L3_-_GND,0.101801,0.102063,-0.171045
2929.37,1767.48,L3_-_GND,L4_-_SECONDARY,0.102063,0.102109,-0.171045
2929.37,1814.72,L1_-_PRIMARY,L2_-_GND,0.101972,0.102011,-0.144617
2929.37,1814.72,L2_-_GND,L3_-_GND,0.102011,0.102233,-0.144617
2929.37,1814.72,L3_-_GND,L4_-_SECONDARY,0.102233,0.102272,-0.144617
2929.37,1861.97,L1_-_PRIMARY,L2_-_GND,0.102203,0.102236,-0.123278
2929.37,1861.97,L2_-_GND,L3_-_GND,0.102236,0.102425,-0.123278
2929.37,1861.97,L3_-_GND,L4_-_SECONDARY,0.102425,0.102458,-0.123278
2929.37,2833.58,L1_-_PRIMARY,L2_-_GND,0.0119593,0.0119565,0.0104051
2929.37,2833.58,L2_-_GND,L3_-_GND,0.0119565,0.0118982,0.0380953
2929.37,2833.58,L3_-_GND,L4_-_SECONDARY,0.0118982,0.0118982,-1.28528e-14
2945.12,3086.38,L1_-_PRIMARY,L2_-_GND,0.0119419,0.0119261,0.0588367
2945.12,3086.38,L2_-_GND,L3_-_GND,0.0119261,0.01187,0.0365719
2945.12,3086.38,L3_-_GND,L4_-_SECONDARY,0.01187,0.01187,-1.28528e-14
3000.24,1578.5,L1_-_PRIMARY,L2_-_GND,0.101344,0.101385,-0.150494
3000.24,1578.5,L2_-_GND,L3_-_GND,0.101385,0.101615,-0.150494
3000.24,1578.5,L3_-_GND,L4_-_SECONDARY,0.101615,0.101656,-0.150494
3000.24,1625.75,L1_-_PRIMARY,L2_-_GND,0.101367,0.10141,-0.158357
3000.24,1625.75,L2_-_GND,L3_-_GND,0.10141,0.101653,-0.158357
3000.24,1625.75,L3_-_GND,L4_-_SECONDARY,0.101653,0.101696,-0.158357
3000.24,1672.99,L1_-_PRIMARY,L2_-_GND,0.101511,0.101545,-0.125761
3000.24,1672.99,L2_-_GND,L3_-_GND,0.101545,0.101738,-0.125761
3000.24,1672.99,L3_-_GND,L4_-_SECONDARY,0.101738,0.101772,-0.125761
3000.24,1720.23,L1_-_PRIMARY,L2_-_GND,0.101655,0.101697,-0.154458
3000.24,1720.23,L2_-_GND,L3_-_GND,0.101697,0.101934,-0.154458
3000.24,1720.23,L3_-_GND,L4_-_SECONDARY,0.101934,0.101975,-0.154458
3000.24,1767.48,L1_-_PRIMARY,L2_-_GND,0.101828,0.101865,-0.135
3000.24,1767.48,L2_-_GND,L3_-_GND,0.101865,0.102072,-0.135
3000.24,1767.48,L3_-_GND,L4_-_SECONDARY,0.102072,0.102108,-0.135
3000.24,1814.72,L1_-_PRIMARY,L2_-_GND,0.102026,0.102058,-0.117304
3000.24,1814.72,L2_-_GND,L3_-_GND,0.102058,0.102237,-0.117304
3000.24,1814.72,L3_-_GND,L4_-_SECONDARY,0.102237,0.102269,-0.117304
3000.24,1861.97,L1_-_PRIMARY,L2_-_GND,0.102237,0.102266,-0.104157
3000.24,1861.97,L2_-_GND,L3_-_GND,0.102266,0.102425,-0.104157
3000.24,1861.97,L3_-_GND,L4_-_SECONDARY,0.102425,0.102453,-0.104157
3063.23,2850.15,L1_-_PRIMARY,L2_-_GND,0.0119748,0.0119784,-0.013302
3063.23,2850.15,L2_-_GND,L3_-_GND,0.0119784,0.0119431,0.0230227
3063.23,2850.15,L3_-_GND,L4_-_SECONDARY,0.0119431,0.0119431,-1.28528e-14
3063.23,2968.27,L1_-_PRIMARY,L2_-_GND,0.0119665,0.0119612,0.0197607
3063.23,2968.27,L2_-_GND,L3_-_GND,0.0119612,0.0119281,0.0216
3063.23,2968.27,L3_-_GND,L4_-_SECONDARY,0.0119281,0.0119281,-1.28528e-14
3063.23,3086.38,L1_-_PRIMARY,L2_-_GND,0.0119591,0.0119532,0.0219449
3063.23,3086.38,L2_-_GND,L3_-_GND,0.0119532,0.0119219,0.0204335
3063.23,3086.38,L3_-_GND,L4_-_SECONDARY,0.0119219,0.0119219,-1.28528e-14
3124.25,1787.16,L1_-_PRIMARY,L2_-_GND,0.0121545,0.0121487,0.0215922
3124.25,1787.16,L2_-_GND,L3_-_GND,0.0121487,0.0120655,0.0543387
3124.25,1787.16,L3_-_GND,L4_-_SECONDARY,0.0120655,0.0120655,-1.28528e-14
3124.25,1984.01,L1_-_PRIMARY,L2_-_GND,0.0122073,0.0122306,-0.0860471
3124.25,1984.01,L2_-_GND,L3_-_GND,0.0122306,0.0121497,0.0528006
3124.25,1984.01,L3_-_GND,L4_-_SECONDARY,0.0121497,0.0121497,-1.28528e-14
3181.34,2850.15,L1_-_PRIMARY,L2_-_GND,0.0119867,0.0119925,-0.0216513
3181.34,2850.15,L2_-_GND,L3_-_GND,0.0119925,0.0119709,0.014109
3181.34,2850.15,L3_-_GND,L4_-_SECONDARY,0.0119709,0.0119709,-1.28528e-14
3181.34,2968.27,L1_-_PRIMARY,L2_-_GND,0.0119786,0.0119779,0.00244102
3181.34,2968.27,L2_-_GND,L3_-_GND,0.0119779,0.0119598,0.0117945
3181.34,2968.27,L3_-_GND,L4_-_SECONDARY,0.0119598,0.0119598,-1.28528e-14
3181.34,3086.38,L1_-_PRIMARY,L2_-_GND,0.0119737,0.0119717,0.0076683
3181.34,3086.38,L2_-_GND,L3_-_GND,0.0119717,0.0119546,0.0111091
3181.34,3086.38,L3_-_GND,L4_-_SECONDARY,0.0119546,0.0119546,-1.28528e-14
