x,y,layer1,layer2,voltage1,voltage2,current
952.995,1578.5,L3_-_GND,L4_-_SECONDARY,0.125177,0.125245,-0.251298
1003.98,2334.6,L1_-_PRIMARY,L2_-_GND,0.129682,0.129591,2.01744
1003.98,2334.6,L2_-_GND,L3_-_GND,0.129591,0.129072,2.01744
1003.98,2334.6,L3_-_GND,L4_-_SECONDARY,0.129072,0.128981,2.01744
1003.98,2535.39,L1_-_PRIMARY,L2_-_GND,0.130259,0.130158,2.23265
1003.98,2535.39,L2_-_GND,L3_-_GND,0.130158,0.129584,2.23265
1003.98,2535.39,L3_-_GND,L4_-_SECONDARY,0.129584,0.129483,2.23265
1023.86,1436.77,L1_-_PRIMARY,L2_-_GND,0.124746,0.124784,-0.142207
1023.86,1436.77,L2_-_GND,L3_-_GND,0.124784,0.125002,-0.142207
1023.86,1436.77,L3_-_GND,L4_-_SECONDARY,0.125002,0.125041,-0.142207
1023.86,1484.01,L1_-_PRIMARY,L2_-_GND,0.124732,0.124774,-0.155052
1023.86,1484.01,L2_-_GND,L3_-_GND,0.124774,0.125011,-0.155052
1023.86,1484.01,L3_-_GND,L4_-_SECONDARY,0.125011,0.125053,-0.155052
1023.86,1531.26,L1_-_PRIMARY,L2_-_GND,0.124684,0.124737,-0.195172
1023.86,1531.26,L2_-_GND,L3_-_GND,0.124737,0.125036,-0.195172
1023.86,1531.26,L3_-_GND,L4_-_SECONDARY,0.125036,0.125088,-0.195172
1023.86,1578.5,L1_-_PRIMARY,L2_-_GND,0.124659,0.124734,-0.276847
1023.86,1578.5,L2_-_GND,L3_-_GND,0.124734,0.125158,-0.276847
1023.86,1578.5,L3_-_GND,L4_-_SECONDARY,0.125158,0.125233,-0.276847
1023.86,1814.72,L1_-_PRIMARY,L2_-_GND,0.125647,0.125707,-0.224043
1023.86,1814.72,L2_-_GND,L3_-_GND,0.125707,0.12605,-0.224043
1023.86,1814.72,L3_-_GND,L4_-_SECONDARY,0.12605,0.126111,-0.224043
1023.86,1861.97,L1_-_PRIMARY,L2_-_GND,0.126011,0.126052,-0.151753
